,Country,Type,Height,Year,millionm2,glt100,clt100,Region,lev,Rate,lev1,glt,clt,Total
1873,U.S.,Non-Residential,7 to 12,2028,2.755757455,0.170223138,0.730275726,United States,Low,0.013373144,Conservative Estimate,2.276418476,9.766082179,12.04250066
1874,U.S.,Non-Residential,7 to 12,2028,2.755757455,0.170223138,0.730275726,United States,Medium (likely),0.093882495,Optimistic Estimate,15.98097289,68.56010709,84.54107997
1875,U.S.,Non-Residential,7 to 12,2028,2.755757455,0.170223138,0.730275726,United States,High,0.319513998,Extreme Estimate,54.38867541,233.3333169,287.7219923
1876,China,Non-Residential,7 to 12,2028,7.20656612,0.445149589,1.909740022,China,Low,0.000656477,Conservative Estimate,0.292230464,1.253700386,1.54593085
1877,China,Non-Residential,7 to 12,2028,7.20656612,0.445149589,1.909740022,China,Medium (likely),0.00684097,Optimistic Estimate,3.0452552,13.06447512,16.10973032
1878,China,Non-Residential,7 to 12,2028,7.20656612,0.445149589,1.909740022,China,High,0.057681512,Extreme Estimate,25.67690126,110.1566915,135.8335928
1879,Austria,Non-Residential,7 to 12,2028,0.012651285,0.00078147,0.003352591,West Europe,Low,0.127712944,Conservative Estimate,0.099803819,0.428169208,0.527973026
1880,Austria,Non-Residential,7 to 12,2028,0.012651285,0.00078147,0.003352591,West Europe,Medium (likely),0.350116358,Optimistic Estimate,0.273605386,1.173796785,1.447402171
1881,Austria,Non-Residential,7 to 12,2028,0.012651285,0.00078147,0.003352591,West Europe,High,0.552552271,Extreme Estimate,0.431802954,1.852481509,2.284284463
1882,France,Non-Residential,7 to 12,2028,0.576603345,0.035616789,0.152799886,West Europe,Low,0.127712944,Conservative Estimate,4.548724948,19.51452341,24.06324836
1883,France,Non-Residential,7 to 12,2028,0.576603345,0.035616789,0.152799886,West Europe,Medium (likely),0.350116358,Optimistic Estimate,12.47002032,53.49773975,65.96776007
1884,France,Non-Residential,7 to 12,2028,0.576603345,0.035616789,0.152799886,West Europe,High,0.552552271,Extreme Estimate,19.68013744,84.42992428,104.1100617
1885,Germany,Non-Residential,7 to 12,2028,0.556744306,0.034390096,0.147537241,West Europe,Low,0.127712944,Conservative Estimate,4.392060394,18.84241548,23.23447588
1886,Germany,Non-Residential,7 to 12,2028,0.556744306,0.034390096,0.147537241,West Europe,Medium (likely),0.350116358,Optimistic Estimate,12.04053509,51.65520153,63.69573662
1887,Germany,Non-Residential,7 to 12,2028,0.556744306,0.034390096,0.147537241,West Europe,High,0.552552271,Extreme Estimate,19.00232553,81.52203764,100.5243632
1888,Italy,Non-Residential,7 to 12,2028,0.304981146,0.018838685,0.080820004,West Europe,Low,0.127712944,Conservative Estimate,2.405943981,10.32176065,12.72770463
1889,Italy,Non-Residential,7 to 12,2028,0.304981146,0.018838685,0.080820004,West Europe,Medium (likely),0.350116358,Optimistic Estimate,6.595731919,28.29640535,34.89213727
1890,Italy,Non-Residential,7 to 12,2028,0.304981146,0.018838685,0.080820004,West Europe,High,0.552552271,Extreme Estimate,10.4093584,44.65727659,55.06663499
1891,Netherlands,Non-Residential,7 to 12,2028,0.06117455,0.003778752,0.016211256,West Europe,Low,0.127712944,Conservative Estimate,0.482595538,2.070387206,2.552982744
1892,Netherlands,Non-Residential,7 to 12,2028,0.06117455,0.003778752,0.016211256,West Europe,Medium (likely),0.350116358,Optimistic Estimate,1.323002872,5.675825823,6.998828695
1893,Netherlands,Non-Residential,7 to 12,2028,0.06117455,0.003778752,0.016211256,West Europe,High,0.552552271,Extreme Estimate,2.087957974,8.957566183,11.04552416
1894,Spain,Non-Residential,7 to 12,2028,0.102775981,0.006348472,0.027235635,West Europe,Low,0.127712944,Conservative Estimate,0.810782096,3.478343137,4.289125233
1895,Spain,Non-Residential,7 to 12,2028,0.102775981,0.006348472,0.027235635,West Europe,Medium (likely),0.350116358,Optimistic Estimate,2.222704017,9.535641324,11.75834534
1896,Spain,Non-Residential,7 to 12,2028,0.102775981,0.006348472,0.027235635,West Europe,High,0.552552271,Extreme Estimate,3.507862813,15.04911196,18.55697477
1897,UK,Non-Residential,7 to 12,2028,0.198605928,0.012267888,0.052630571,West Europe,Low,0.127712944,Conservative Estimate,1.566768121,6.721605183,8.288373304
1898,UK,Non-Residential,7 to 12,2028,0.198605928,0.012267888,0.052630571,West Europe,Medium (likely),0.350116358,Optimistic Estimate,4.295188328,18.42682381,22.72201214
1899,UK,Non-Residential,7 to 12,2028,0.198605928,0.012267888,0.052630571,West Europe,High,0.552552271,Extreme Estimate,6.778649472,29.08114149,35.85979097
1900,Argentina,Non-Residential,7 to 12,2028,0.011772628,0.000727195,0.003119746,Latin America,Low,0.00222547,Conservative Estimate,0.001618351,0.006942903,0.008561254
1901,Argentina,Non-Residential,7 to 12,2028,0.011772628,0.000727195,0.003119746,Latin America,Medium (likely),0.024919441,Optimistic Estimate,0.018121298,0.077742335,0.095863634
1902,Argentina,Non-Residential,7 to 12,2028,0.011772628,0.000727195,0.003119746,Latin America,High,0.185852194,Extreme Estimate,0.13515083,0.579811718,0.714962547
1903,Brazil,Non-Residential,7 to 12,2028,0.4060258,0.025080214,0.107596837,Latin America,Low,0.00222547,Conservative Estimate,0.055815269,0.239453557,0.295268826
1904,Brazil,Non-Residential,7 to 12,2028,0.4060258,0.025080214,0.107596837,Latin America,Medium (likely),0.024919441,Optimistic Estimate,0.624984893,2.681252983,3.306237876
1905,Brazil,Non-Residential,7 to 12,2028,0.4060258,0.025080214,0.107596837,Latin America,High,0.185852194,Extreme Estimate,4.661212745,19.99710826,24.65832101
1906,Chile,Non-Residential,7 to 12,2028,2.411689101,0.148970036,0.639097612,Latin America,Low,0.00222547,Conservative Estimate,0.331528379,1.422292706,1.753821085
1907,Chile,Non-Residential,7 to 12,2028,2.411689101,0.148970036,0.639097612,Latin America,Medium (likely),0.024919441,Optimistic Estimate,3.71224995,15.92595494,19.63820489
1908,Chile,Non-Residential,7 to 12,2028,2.411689101,0.148970036,0.639097612,Latin America,High,0.185852194,Extreme Estimate,27.68640804,118.7776936,146.4641016
1909,U.S.,Residential,7 to 12,2028,0.14214943,0.00878057,0.037669599,United States,Low,0.013373144,Conservative Estimate,0.117423828,0.503760958,0.621184786
1910,U.S.,Residential,7 to 12,2028,0.14214943,0.00878057,0.037669599,United States,Medium (likely),0.093882495,Optimistic Estimate,0.824341846,3.536515932,4.360857777
1911,U.S.,Residential,7 to 12,2028,0.14214943,0.00878057,0.037669599,United States,High,0.319513998,Extreme Estimate,2.805515121,12.03596417,14.84147929
1912,China,Residential,7 to 12,2028,159.7146424,9.865573461,42.32438024,China,Low,3.08E-05,Conservative Estimate,0.30379606,1.303318048,1.607114107
1913,China,Residential,7 to 12,2028,159.7146424,9.865573461,42.32438024,China,Medium (likely),0.00035068,Optimistic Estimate,3.459654718,14.842294,18.30194872
1914,China,Residential,7 to 12,2028,159.7146424,9.865573461,42.32438024,China,High,0.003918947,Extreme Estimate,38.66265666,165.8669907,204.5296473
1915,Austria,Residential,7 to 12,2028,0.071317144,0.00440526,0.018899043,West Europe,Low,0.127712944,Conservative Estimate,0.562608724,2.41365245,2.976261174
1916,Austria,Residential,7 to 12,2028,0.071317144,0.00440526,0.018899043,West Europe,Medium (likely),0.350116358,Optimistic Estimate,1.542353582,6.616864162,8.159217744
1917,Austria,Residential,7 to 12,2028,0.071317144,0.00440526,0.018899043,West Europe,High,0.552552271,Extreme Estimate,2.43413641,10.44270922,12.87684563
1918,France,Residential,7 to 12,2028,1.369728222,0.084608112,0.362977979,West Europe,Low,0.127712944,Conservative Estimate,10.80555115,46.35698646,57.16253761
1919,France,Residential,7 to 12,2028,1.369728222,0.084608112,0.362977979,West Europe,Medium (likely),0.350116358,Optimistic Estimate,29.62268413,127.084528,156.7072121
1920,France,Residential,7 to 12,2028,1.369728222,0.084608112,0.362977979,West Europe,High,0.552552271,Extreme Estimate,46.75040459,200.5643066,247.3147112
1921,Germany,Residential,7 to 12,2028,0.067597254,0.004175482,0.017913272,West Europe,Low,0.127712944,Conservative Estimate,0.533263149,2.287756752,2.821019902
1922,Germany,Residential,7 to 12,2028,0.067597254,0.004175482,0.017913272,West Europe,Medium (likely),0.350116358,Optimistic Estimate,1.461904684,6.271729662,7.733634346
1923,Germany,Residential,7 to 12,2028,0.067597254,0.004175482,0.017913272,West Europe,High,0.552552271,Extreme Estimate,2.307172272,9.898019299,12.20519157
1924,Italy,Residential,7 to 12,2028,0.311133837,0.019218737,0.082450467,West Europe,Low,0.127712944,Conservative Estimate,2.454481506,10.52999189,12.9844734
1925,Italy,Residential,7 to 12,2028,0.311133837,0.019218737,0.082450467,West Europe,Medium (likely),0.350116358,Optimistic Estimate,6.728794244,28.86725716,35.5960514
1926,Italy,Residential,7 to 12,2028,0.311133837,0.019218737,0.082450467,West Europe,High,0.552552271,Extreme Estimate,10.61935684,45.55819269,56.17754953
1927,Netherlands,Residential,7 to 12,2028,0.014916189,0.000921373,0.00395279,West Europe,Low,0.127712944,Conservative Estimate,0.117671258,0.504822461,0.622493719
1928,Netherlands,Residential,7 to 12,2028,0.014916189,0.000921373,0.00395279,West Europe,Medium (likely),0.350116358,Optimistic Estimate,0.322587757,1.383936469,1.706524226
1929,Netherlands,Residential,7 to 12,2028,0.014916189,0.000921373,0.00395279,West Europe,High,0.552552271,Extreme Estimate,0.509106741,2.184123139,2.69322988
1930,Spain,Residential,7 to 12,2028,0.432041495,0.026687203,0.114490996,West Europe,Low,0.127712944,Conservative Estimate,3.408301294,14.62198224,18.03028353
1931,Spain,Residential,7 to 12,2028,0.432041495,0.026687203,0.114490996,West Europe,Medium (likely),0.350116358,Optimistic Estimate,9.343626373,40.08517061,49.42879699
1932,Spain,Residential,7 to 12,2028,0.432041495,0.026687203,0.114490996,West Europe,High,0.552552271,Extreme Estimate,14.74607471,63.26225996,78.00833467
1933,UK,Residential,7 to 12,2028,0.129700548,0.008011603,0.034370645,West Europe,Low,0.127712944,Conservative Estimate,1.02318539,4.389576305,5.412761695
1934,UK,Residential,7 to 12,2028,0.129700548,0.008011603,0.034370645,West Europe,Medium (likely),0.350116358,Optimistic Estimate,2.804993212,12.03372513,14.83871834
1935,UK,Residential,7 to 12,2028,0.129700548,0.008011603,0.034370645,West Europe,High,0.552552271,Extreme Estimate,4.42682935,18.99157808,23.41840743
1936,Argentina,Residential,7 to 12,2028,0.224302302,0.013855153,0.05944011,Latin America,Low,0.00222547,Conservative Estimate,0.030834231,0.132282195,0.163116426
1937,Argentina,Residential,7 to 12,2028,0.224302302,0.013855153,0.05944011,Latin America,Medium (likely),0.024919441,Optimistic Estimate,0.345262666,1.481214288,1.826476954
1938,Argentina,Residential,7 to 12,2028,0.224302302,0.013855153,0.05944011,Latin America,High,0.185852194,Extreme Estimate,2.575010624,11.04707488,13.62208551
1939,Brazil,Residential,7 to 12,2028,2.178539699,0.134568397,0.57731302,Latin America,Low,0.00222547,Conservative Estimate,0.299477961,1.284792937,1.584270899
1940,Brazil,Residential,7 to 12,2028,2.178539699,0.134568397,0.57731302,Latin America,Medium (likely),0.024919441,Optimistic Estimate,3.353369174,14.38631749,17.73968666
1941,Brazil,Residential,7 to 12,2028,2.178539699,0.134568397,0.57731302,Latin America,High,0.185852194,Extreme Estimate,25.00983191,107.2948916,132.3047236
1942,Chile,Residential,7 to 12,2028,2.272024147,0.140342932,0.602086399,Latin America,Low,0.00222547,Conservative Estimate,0.312329016,1.339925354,1.65225437
1943,Chile,Residential,7 to 12,2028,2.272024147,0.140342932,0.602086399,Latin America,Medium (likely),0.024919441,Optimistic Estimate,3.497267339,15.00365622,18.50092356
1944,Chile,Residential,7 to 12,2028,2.272024147,0.140342932,0.602086399,Latin America,High,0.185852194,Extreme Estimate,26.08304179,111.8990784,137.9821202
1945,U.S.,Non-Residential,6 & lower,2029,18.14811251,0.951868501,3.774807402,United States,Low,0.005612519,Conservative Estimate,5.342380155,21.18617869,26.52855884
1946,U.S.,Non-Residential,6 & lower,2029,18.14811251,0.951868501,3.774807402,United States,Medium (likely),0.040304051,Optimistic Estimate,38.36415694,152.1400313,190.5041883
1947,U.S.,Non-Residential,6 & lower,2029,18.14811251,0.951868501,3.774807402,United States,High,0.143203051,Extreme Estimate,136.3104737,540.5639377,676.8744114
1948,China,Non-Residential,6 & lower,2029,33.42335827,1.753055141,6.95205852,China,Low,9.08E-05,Conservative Estimate,0.159229285,0.631452645,0.79068193
1949,China,Non-Residential,6 & lower,2029,33.42335827,1.753055141,6.95205852,China,Medium (likely),0.001292234,Optimistic Estimate,2.265358148,8.983689128,11.24904728
1950,China,Non-Residential,6 & lower,2029,33.42335827,1.753055141,6.95205852,China,High,0.017193303,Extreme Estimate,30.14080812,119.5288482,149.6696563
1951,Austria,Non-Residential,6 & lower,2029,0.249254544,0.013073401,0.051844945,West Europe,Low,0.037671913,Conservative Estimate,0.492500014,1.953098243,2.445598257
1952,Austria,Non-Residential,6 & lower,2029,0.249254544,0.013073401,0.051844945,West Europe,Medium (likely),0.111367846,Optimistic Estimate,1.455956495,5.773859887,7.229816382
1953,Austria,Non-Residential,6 & lower,2029,0.249254544,0.013073401,0.051844945,West Europe,High,0.197211816,Extreme Estimate,2.578229118,10.22443578,12.80266489
1954,France,Non-Residential,6 & lower,2029,2.613765822,0.137092017,0.543663291,West Europe,Low,0.037671913,Conservative Estimate,5.164518499,20.48083599,25.64535449
1955,France,Non-Residential,6 & lower,2029,2.613765822,0.137092017,0.543663291,West Europe,Medium (likely),0.111367846,Optimistic Estimate,15.26764273,60.54660987,75.81425259
1956,France,Non-Residential,6 & lower,2029,2.613765822,0.137092017,0.543663291,West Europe,High,0.197211816,Extreme Estimate,27.03616568,107.2168248,134.2529905
1957,Germany,Non-Residential,6 & lower,2029,3.009726642,0.157860162,0.626023142,West Europe,Low,0.037671913,Conservative Estimate,5.946894243,23.58348908,29.53038333
1958,Germany,Non-Residential,6 & lower,2029,3.009726642,0.157860162,0.626023142,West Europe,Medium (likely),0.111367846,Optimistic Estimate,17.58054631,69.71884905,87.29939536
1959,Germany,Non-Residential,6 & lower,2029,3.009726642,0.157860162,0.626023142,West Europe,High,0.197211816,Extreme Estimate,31.13188927,123.4591605,154.5910498
1960,Italy,Non-Residential,6 & lower,2029,1.648709958,0.086474837,0.342931671,West Europe,Low,0.037671913,Conservative Estimate,3.257672514,12.91889195,16.17656447
1961,Italy,Non-Residential,6 & lower,2029,1.648709958,0.086474837,0.342931671,West Europe,Medium (likely),0.111367846,Optimistic Estimate,9.630516395,38.19156168,47.82207807
1962,Italy,Non-Residential,6 & lower,2029,1.648709958,0.086474837,0.342931671,West Europe,High,0.197211816,Extreme Estimate,17.05385969,67.6301776,84.68403729
1963,Netherlands,Non-Residential,6 & lower,2029,0.454985712,0.023864001,0.094637028,West Europe,Low,0.037671913,Conservative Estimate,0.899002545,3.565157853,4.464160398
1964,Netherlands,Non-Residential,6 & lower,2029,0.454985712,0.023864001,0.094637028,West Europe,Medium (likely),0.111367846,Optimistic Estimate,2.657682352,10.53952201,13.19720436
1965,Netherlands,Non-Residential,6 & lower,2029,0.454985712,0.023864001,0.094637028,West Europe,High,0.197211816,Extreme Estimate,4.706262891,18.66354016,23.36980305
1966,Spain,Non-Residential,6 & lower,2029,1.383071052,0.072542077,0.287678779,West Europe,Low,0.037671913,Conservative Estimate,2.732798774,10.83740982,13.57020859
1967,Spain,Non-Residential,6 & lower,2029,1.383071052,0.072542077,0.287678779,West Europe,Medium (likely),0.111367846,Optimistic Estimate,8.078854851,32.03816604,40.11702089
1968,Spain,Non-Residential,6 & lower,2029,1.383071052,0.072542077,0.287678779,West Europe,High,0.197211816,Extreme Estimate,14.30615467,56.73365435,71.03980902
1969,UK,Non-Residential,6 & lower,2029,1.909611612,0.100159129,0.397199215,West Europe,Low,0.037671913,Conservative Estimate,3.773185957,14.96325413,18.73644009
1970,UK,Non-Residential,6 & lower,2029,1.909611612,0.100159129,0.397199215,West Europe,Medium (likely),0.111367846,Optimistic Estimate,11.1545065,44.23522119,55.38972768
1971,UK,Non-Residential,6 & lower,2029,1.909611612,0.100159129,0.397199215,West Europe,High,0.197211816,Extreme Estimate,19.75256371,78.3323785,98.08494222
1972,Argentina,Non-Residential,6 & lower,2029,0.107184059,0.005621804,0.022294284,Latin America,Low,0.000748172,Conservative Estimate,0.004206078,0.016679968,0.020886046
1973,Argentina,Non-Residential,6 & lower,2029,0.107184059,0.005621804,0.022294284,Latin America,Medium (likely),0.007963615,Optimistic Estimate,0.044769883,0.177543103,0.222312987
1974,Argentina,Non-Residential,6 & lower,2029,0.107184059,0.005621804,0.022294284,Latin America,High,0.066317846,Extreme Estimate,0.372825927,1.478508919,1.851334846
